team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,defTotalCatchAllowed,defTotalDeflections,defTotalForcedFum,defTotalFumRec,defTotalInts,defTotalIntReturnYds,defTotalSacks,defTotalSafeties,defTotalTDs,defTotalTackles
Raiders,LV,22,,DT,553388766,Deone Walker,0,0,11002,93,1,1.00,0,0,0,0,0,0,0.50,0,0,0.00
Raiders,LV,22,,CB,553388216,Decamerion Richardson,1,0,10227,25,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,MIKE,553386060,Joe Andreessen,1,0,10864,55,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Raiders,LV,22,,SS,553388422,Christopher Smith II,2,0,2397,29,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,REDGE,553388931,Tyree Wilson,2,0,2482,9,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Raiders,LV,22,,LEDGE,553387264,Drake Jackson,3,0,1776,99,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Raiders,LV,22,,CB,553388518,Eric Stokes,4,0,1224,22,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Raiders,LV,22,,SAM,553388837,Pete Werner,4,0,1069,47,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,SS,553386444,Jeremy Chinn,5,0,211,11,1,6.00,0,0,0,0,0,0,1.50,0,0,3.00
Raiders,LV,22,,FS,553387328,Lonnie Johnson Jr,6,0,9535,32,1,6.00,0,0,0,0,1,255,0.00,0,0,3.00
Raiders,LV,22,,LEDGE,553386536,Maxx Crosby,6,0,9426,98,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,WILL,553385994,Jamal Adams,8,0,8463,33,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Raiders,LV,22,,MIKE,553387861,Nicholas Morrow,8,0,9246,42,1,4.00,0,0,0,0,1,4,0.00,0,0,1.00
Raiders,LV,22,,CB,553386981,Shaquill Griffin,8,0,8570,24,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Raiders,LV,22,,MIKE,553388235,Elandon Roberts,9,0,8195,52,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Rams,LAR,23,,WILL,553389043,Shaun Dolac,0,0,0,56,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Rams,LAR,23,,DT,553387018,Ty Hamilton,0,0,10571,57,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Rams,LAR,23,,DT,553386805,Braden Fiske,1,0,10072,55,1,3.00,0,0,0,1,0,0,0.00,0,0,3.00
Rams,LAR,23,,FS,553387470,Kamren Kinchens,1,0,10141,26,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Rams,LAR,23,,WILL,553388482,Omar Speights,1,0,10966,48,1,9.00,0,0,1,0,0,0,0.00,0,0,6.00
Rams,LAR,23,,REDGE,553389006,Byron Young,2,0,2491,0,1,6.00,0,0,1,0,0,0,0.00,0,0,3.00
Rams,LAR,23,,SS,553387517,Quentin Lake,3,0,1803,37,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Rams,LAR,23,,SS,553386551,Kamren Curl,5,0,225,3,1,7.00,0,0,1,1,0,0,0.00,0,0,4.00
Rams,LAR,23,,CB,553388875,Darious Williams,7,0,9955,31,1,1.00,0,3,0,1,0,0,0.00,0,0,1.00
Rams,LAR,23,,MIKE,553387321,Josey Jewell,7,0,8946,49,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Rams,LAR,23,,DT,553386826,Poona Ford,7,0,9333,95,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Rams,LAR,23,,CB,553388949,Ahkello Witherspoon,8,0,8788,4,1,4.00,0,1,0,1,0,0,0.00,0,0,4.00
Rams,LAR,23,,MIKE,553386572,Lavonte David,13,0,5133,50,1,8.00,0,0,1,0,0,0,0.00,0,0,5.00
Ravens,BAL,24,,FS,553388494,Malaki Starks,0,0,10740,24,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Ravens,BAL,24,,WILL,553386344,Teddye Buchanan,0,0,10508,40,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,CB,553388863,Nate Wiggins,1,0,10293,2,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,SS,553387441,Sanoussi Kane,1,0,10406,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,CB,553388568,T.J. Tampa,1,0,10259,27,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,WILL,553388400,Trenton Simpson,2,0,2393,32,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Ravens,BAL,24,,MIKE,553387215,Jacob Hummel,3,0,4385,35,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,SS,553387016,Kyle Hamilton,3,0,1753,14,1,7.00,0,0,1,0,0,0,0.00,0,0,4.00
Ravens,BAL,24,,FS,553388800,Ar'Darius Washington,4,0,1082,29,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Ravens,BAL,24,,DT,553387637,Nnamdi Madubuike,5,0,441,92,1,1.00,0,0,0,0,0,0,0.50,0,0,0.00
Ravens,BAL,24,,CB,553386019,Jaire Alexander,7,0,8797,23,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Ravens,BAL,24,,MIKE,553388449,Roquan Smith,7,0,9061,0,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Ravens,BAL,24,,CB,553386095,Chidobe Awuzie,8,0,8471,3,1,4.00,0,0,0,0,0,0,0.50,0,0,3.00
Ravens,BAL,24,,CB,553387218,Marlon Humphrey,8,0,8595,44,1,4.00,0,5,0,0,0,0,0.00,0,0,4.00
Ravens,BAL,24,,LEDGE,553388733,Kyle Van Noy,11,0,6652,53,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,SS,553388324,Jonas Sanker,0,0,10720,33,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Saints,NO,26,,CB,553386200,Beanie Bishop Jr,1,0,10874,32,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,MIKE,553387146,Jamal Hill,1,0,10396,9,1,5.00,0,0,0,0,1,255,0.00,0,0,2.00
Saints,NO,26,,CB,553387744,Kool-Aid McKinstry,1,0,10173,4,1,2.00,0,2,0,0,0,0,0.00,0,0,2.00
Saints,NO,26,,DT,553386001,Adetomiwa Adebawore,2,0,818,95,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Saints,NO,26,,FS,553387200,Jordan Howden,2,0,2213,31,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,LEDGE,553386133,Amare Barno,3,0,1154,11,1,7.00,0,0,0,0,0,0,2.00,0,0,3.00
Saints,NO,26,,WILL,553388647,Channing Tindall,3,0,1986,42,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,WILL,553387047,Christian Harris,3,0,1756,8,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Saints,NO,26,,LEDGE,553387352,Kyron Johnson,3,0,2540,15,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,CB,553388313,Asante Samuel Jr,4,0,1289,26,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Saints,NO,26,,FS,553388194,Justin Reid,7,0,9035,21,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,DT,553386927,Davon Godchaux,8,0,8566,92,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Saints,NO,26,,LEDGE,553387420,Cameron Jordan,14,0,4404,94,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Seahawks,SEA,27,,SS,553386739,Nick Emmanwori,0,0,10543,3,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,WILL,553387490,Tyrice Knight,1,0,10145,48,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Seahawks,SEA,27,,REDGE,553387005,Derick Hall,2,0,2179,58,1,10.00,0,0,1,0,0,0,2.50,0,0,2.00
Seahawks,SEA,27,,CB,553388950,Devon Witherspoon,2,0,2485,21,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,CB,553388503,Tyrique Stevenson,2,0,2411,33,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Seahawks,SEA,27,,FS,553386169,D'Anthony Bell,3,0,2818,23,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,CB,553387457,Derion Kendrick,3,0,1797,1,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,SS,553386285,Jaquan Brisker,3,0,1194,32,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Seahawks,SEA,27,,CB,553388971,Tariq Woolen,3,0,2054,27,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Seahawks,SEA,27,,MIKE,553387371,Ernest Jones IV,4,0,1595,13,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Seahawks,SEA,27,,MIKE,553386129,Krys Barnes,5,0,1395,59,1,9.00,0,0,0,0,0,0,2.00,0,0,5.00
Seahawks,SEA,27,,LEDGE,553387542,DeMarcus Lawrence,11,0,6487,0,1,4.00,0,0,0,0,0,0,1.50,0,0,1.00
Steelers,PIT,28,,CB,553388120,Joey Porter,2,0,2358,24,1,4.00,0,0,0,1,0,0,0.50,0,0,3.00
Steelers,PIT,28,,DT,553386188,Keeanu Benton,2,0,8199,95,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,CB,553386703,Brandin Echols,4,0,1358,26,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Steelers,PIT,28,,REDGE,553387142,Alex Highsmith,5,0,352,56,1,13.00,0,0,0,1,0,0,4.50,0,0,4.00
Steelers,PIT,28,,MIKE,553388153,Patrick Queen,5,0,538,6,1,9.00,0,0,0,0,0,0,0.50,0,0,8.00
Steelers,PIT,28,,WILL,553387170,Cole Holcomb,6,0,1452,55,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Steelers,PIT,28,,FS,553386728,DeShon Elliott,7,0,8877,25,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Steelers,PIT,28,,FS,553386455,Chuck Clark,8,0,8507,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Steelers,PIT,28,,SS,553388074,Jabrill Peppers,8,0,8684,40,1,12.00,0,0,1,0,1,10,0.00,0,0,6.00
Steelers,PIT,28,,LEDGE,553388818,T.J. Watt,8,0,8770,90,1,7.00,0,0,1,0,0,0,1.50,0,0,1.00
Steelers,PIT,28,,CB,553388162,Jalen Ramsey,9,0,8185,5,1,4.00,0,2,0,0,1,13,0.00,0,0,1.00
Steelers,PIT,28,,CB,553388417,Darius Slay Jr,12,0,6273,23,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Titans,TEN,29,,SS,553388942,Kevin Winston Jr.,0,0,10787,23,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,WILL,553386961,Cedric Gray,1,0,10088,33,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,MIKE,553388884,James Williams Sr,1,0,10299,52,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,SAM,553386951,Jalen Graham,2,0,2174,41,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,CB,553386110,Darrell Baker,3,0,2798,39,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Titans,TEN,29,,CB,553387717,Roger McCreary,3,0,1843,21,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Titans,TEN,29,,CB,553388956,Samuel Womack III,3,0,5323,35,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,REDGE,553389008,Chase Young,5,0,687,99,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Titans,TEN,29,,CB,553388469,L'Jarius Sneed,5,0,579,38,1,1.00,0,3,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,SS,553387180,Amani Hooker,6,0,9508,37,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Titans,TEN,29,,MIKE,553386142,Cody Barton,6,0,9381,50,1,10.00,0,1,0,1,0,0,0.00,0,0,10.00
Titans,TEN,29,,LEDGE,553387392,Dre'Mont Jones,6,0,9538,45,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Titans,TEN,29,,DT,553388394,Jeffery Simmons,6,0,156,98,1,7.00,0,0,0,0,0,0,2.00,0,0,3.00
Titans,TEN,29,,DT,553387428,Sebastian Joseph-Day,7,0,9827,69,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Titans,TEN,29,,FS,553386641,Quandre Diggs,10,0,7084,28,1,9.00,0,0,2,0,0,0,0.00,0,0,3.00
